PWSID	SystemName	Group	County	OwnerTypeDesc	ResPop	ResConn	TotalConn	ApprovSvcs	EffectiveDate	PWSAddress1	PWSCity	WSState	WSZipCode
09871	FOREST HILLS PARK COMMUNITY	A	ISLAND	Association	54	23	23	25	11/01/1981	PO BOX 1006	OAK HARBOR	WA	98277-1006
09899	BELFERN WEST	A	WHATCOM	Association	60	24	24	25	11/01/1981	5355 BELL WEST DR	BELLINGHAM	WA	98226
09900	BUSH POINT TRAC PARK INC	A	ISLAND	Association	110	66	69	63	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
09920	BUSH PT SHORES COMM ASSOC INC	A	ISLAND	Association	18	17	17	24	01/01/1970	5421 WOODARD AVE	FREELAND	WA	98249
09930	"BUSH POINT TERRACE COMM CLUB, INC."	A	ISLAND	Association	55	38	38	55	01/01/1970	5421 WOODARD AVE	FREELAND	WA	98249
09931	HILBURN SCOTT	A	MASON	Private	0	0	3	9	11/01/1981	PO BOX 123	PORT ORCHARD	WA	98366
10050	BUTLER COVE WATER COMPANY	A	THURSTON	Private	195	71	74	78	01/01/1970	PO BOX 676	EAST OLYMPIA	WA	98540
10085	BUTTE RANCH	A	CHELAN	Private	22	7	11	13	07/01/1978	PO BOX 428	CHELAN	WA	98816-0428
10100	BUTTERFIELD WATER COMPANY	A	YAKIMA	Private	108	36	36	40	01/01/1970	6 N FIFTH AVE	YAKIMA	WA	98902
10220	CONSOLIDATED IRRIG DIST 19 SYSTEM 1	A	SPOKANE	Special District	"8,400"	3360	"3,443"	0	01/01/1970	120 N GREENACRES RD	GREENACRES	WA	99016
10221	CONSOLIDATED IRRIG DIST 19 SYSTEM 2	A	SPOKANE	Special District	"13,530"	5665	"5,797"	0	11/01/1979	120 N GREENACRES RD	GREENACRES	WA	99016
10327	EAGLE HARBOR MARINA	A	KITSAP	Private	17	11	12	3	11/01/1981	PO BOX 11217	BAINBRIDGE ISLAND	WA	98110
10340	DELTA LONG LK ACRE TRACTS	A	KITSAP	Association	53	17	17	20	11/01/1981	PO BOX 336	GIG HARBOR	WA	98335-0336
10351	BATTELLE NORTHWEST MARINE LAB	A	CLALLAM	Private	0	0	3	3	12/01/1981	1529 W SEQUIM BAY RD	SEQUIM	WA	98382
10414	TRIPLE L RANCH	A	KITTITAS	Private	10	4	85	85	12/01/1981	12711 BEVERLY PARK RD	LYNNWOOD	WA	98087
10440	HINTZVILLE ACRES	A	KITSAP	Investor	175	66	66	66	01/01/1982	PO BOX 336	GIG HARBOR	WA	98335-0336
10481	BRINNON SQUARE	A	JEFFERSON	Private	0	0	2	0	10/01/1981	PO BOX 849	BRINNON	WA	98320-0849
10516	SARATOGA TERRACE WATER	A	ISLAND	Association	30	18	18	29	01/01/1982	319 E MOANA DR	CAMANO ISLAND	WA	98292
10530	SALMON FALLS RETREAT CENTER	A	SKAMANIA	Private	1	1	10	5	01/01/1979	1504 W MAIN ST	BATTLE GROUND	WA	98604
10544	CEDAR GROVE WATER COMPANY	A	KING	Private	5	2	4	4	12/01/1981	9026 38TH AVE SW	SEATTLE	WA	98126
10562	CALMOR COVE CLUB	A	WHATCOM	Private	17	49	49	0	01/01/1970	1006 HARRIS AVE #220	BELLINGHAM	WA	98225
10580	CAMALOCH ASSOCIATION	A	ISLAND	Association	818	389	391	465	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
10581	CURLEW KAI HOMEOWNER WATER SYSTEM	A	FERRY	Association	112	95	96	177	01/01/1982	3 SANDPIPER WAY	REPUBLIC	WA	99166
10587	SILVER LAKE RD ACREAGE TRACTS	A	ISLAND	Association	73	25	25	35	03/01/1981	PO BOX 2243	OAK HARBOR	WA	98277
10590	CAMANO CITY COMMUNITY CLUB INC	A	ISLAND	Association	246	127	128	164	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98273
10595	CAMANO COLONY WATER SYSTEM INC	A	ISLAND	Association	32	21	24	35	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98273
10600	CAMANO CO-OP WATER & POWER CO	A	ISLAND	Association	953	516	527	698	01/01/1970	994 S GARY LANE	CAMANO ISLAND	WA	98292
10614	WEST PRAIRIE VILLAGE	A	SPOKANE	Private	420	126	126	141	01/01/1982	2201 N CRAIG RD OFC	SPOKANE	WA	99224
10634	WHITE BLUFF - JPRA	A	SPOKANE	Federal	0	0	10	10	01/01/1982	92ND CES/CEOIU	FAIRCHILD AFB	WA	99011
10647	CLEAR LAKE REC AREA	A	SPOKANE	Federal	0	0	39	40	01/01/1982	92ND CES/CEOIU	FAIRCHILD AFB	WA	99011
10701	MILL CREEK PROJECT OFFICE	A	WALLA WALLA	Federal	0	0	2	2	12/01/1981	3211 RESERVOIR RD	WALLA WALLA	WA	99362
10724	HARRISON-KIONA WATER SYSTEM	A	BENTON	Investor	520	221	221	360	04/01/1979	PO BOX 2818	PASCO	WA	99302
10725	CAMANO LAGUNA VISTA WATER ASSOC	A	ISLAND	Association	285	115	115	142	01/01/1970	PO BOX 36	STANWOOD	WA	98292
10744	CAMANO SHORES COMMUNITY	A	ISLAND	Association	67	57	57	76	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
10746	CAMANO SUNRISE WATER ASSN #1	A	ISLAND	Association	76	44	44	90	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
10748	CAMANO VISTA WATER DISTRICT	A	ISLAND	Special District	469	179	179	203	01/01/1970	3093 GALENA DR	CAMANO ISLAND	WA	98282
10750	CAMANO WATER ASSOCIATION	A	ISLAND	Association	"2,588"	1027	"1,036"	"1,445"	01/01/1970	82 W MONTICELLO DR	CAMANO ISLAND	WA	98282
10751	TWANOH FALLS BEACH CLUB	A	MASON	Private	433	196	397	397	01/01/1982	PO BOX 2227	BELFAIR	WA	98528-2227
10755	CAMANO WEST WATER ASSOCIATION	A	ISLAND	Association	167	98	98	123	01/01/1970	PO BOX 1362	STANWOOD	WA	98292
10756	EAGLE CREEK TAVERN	A	MASON	Investor	0	0	1	1	03/01/1981	271 N EAGLE CREEK RD	LILLIWAUP	WA	98555
10761	NORTH SLOPE ESTATES PROPERTY	A	FRANKLIN	Association	97	31	31	40	02/01/1982	4727 ELTOPIA WEST ROAD	ELTOPIA	WA	99330
10774	MEADOWBROOK VILLAGE	A	CLALLAM	Association	55	26	26	26	01/01/1982	PO BOX 1989	SEQUIM	WA	98382
10795	CAMAS MEADOWS BIBLE CAMP	A	CHELAN	Private	10	2	4	0	01/01/1970	PO BOX 304	CASHMERE	WA	98815
10800	CAMAS MUNICIPAL WATER SEWER SYSTEM	A	CLARK	City/Town	"23,020"	7738	"8,117"	0	01/01/1970	PO BOX 1055	CAMAS	WA	98607
10805	CAMELOT SUBDIVISION	A	COWLITZ	County	142	53	53	73	01/01/1970	1600 13TH AVE SOUTH	KELSO	WA	98626-2851
10808	CAMELOT AND WESTERN SKIES	A	THURSTON	Investor	231	87	87	88	01/01/1970	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
10811	MAXWELTON WATER SYSTEM	A	ISLAND	Private	0	0	5	0	12/01/1981	PO BOX 2243	OAK HARBOR	WA	98277
10812	CAMP ARNOLD	A	PIERCE	Private	9	4	27	27	01/01/1970	33712 WEBSTER RD E	EATONVILLE	WA	98328
10815	CAMP BENBOW	A	PIERCE	Investor	5	2	92	92	01/01/1970	32919 BENBOW DR E	GRAHAM	WA	98338
10817	CAMP BISHOP GRAYS HARBOR YMCA	A	MASON	Private	2	1	7	7	01/01/1970	1476 W LOST LAKE RD	SHELTON	WA	98584
10819	CAMP EDWARD	A	SNOHOMISH	Private	1	1	20	20	01/01/1970	25600 A MONROE LOG CAMP RD	SNOHOMISH	WA	98290
10824	CAMP BROTHERHOOD INC	A	SKAGIT	Private	13	6	41	40	07/01/1978	24880 A BROTHERHOOD RD	MOUNT VERNON	WA	98274
10834	CAMP COLMAN	A	PIERCE	Private	11	4	21	24	01/01/1970	20016 BAY RD KPS	LONGBRANCH	WA	98351
10838	CAMP DAVID	A	KITSAP	Special District	53	21	21	23	07/01/1978	PO BOX 1989	POULSBO	WA	98370
10844	EASTER SEALS CAMP STAND BY ME	A	PIERCE	Private	2	1	8	8	01/01/1970	PO BOX 289	VAUGHN	WA	98394
10850	CAMP GILEAD	A	KING	Private	10	4	12	13	01/01/1970	30919 NE CARN FRM RD	CARNATION	WA	98014
10865	CAMP KOINONIA	A	KITTITAS	Private	10	2	42	45	01/01/1970	141 SWALLOW LN	CLE ELUM	WA	98922-9346
10880	CAMP MELACOMA - POOL HOUSE	A	SKAMANIA	Private	0	0	3	3	06/10/2011	13311 WASHOUGAL RIVER ROAD	WASHOUGAL	WA	98671
10935	CAMP ORKILA	A	SAN JUAN	Private	16	7	23	30	01/01/1970	PO BOX 1149	EASTSOUND	WA	98245-1149
10938	CAMP PARSONS	A	JEFFERSON	Private	3	2	23	25	01/01/1970	3120 RAINIER AVE S	SEATTLE	WA	98144-9758
10940	CAMP RIVER RANCH	A	KING	Private	6	3	37	0	01/01/1970	33300 NE 32ND ST	CARNATION	WA	98014
10945	CAMP ROBINSWOLD GIRL SCOUT	A	MASON	Private	2	1	13	13	01/01/1970	N 39580 HWY 101	LILLIWAUP	WA	98555
10949	CAMP SHEPPARD	A	PIERCE	Private	1	1	6	6	01/01/1970	65301 SR 410 E	GREENWATER	WA	98022
10950	CAMP SEALTH	A	KING	Private	10	6	36	0	01/01/1970	14500 SW CAMP SEALTH RD	VASHON	WA	98070
10951	CAMP ST ALBANS GIRL SCOUT	A	MASON	Private	1	1	29	29	01/01/1970	251 EAST LAKE DEVEREAUX RD	ALLYN	WA	98524
10953	CAMP SEYMOUR YMCA	A	PIERCE	Private	7	5	25	25	01/01/1970	9725 CRAMER RD KPN	GIG HARBOR	WA	98329
10954	CAMP THUNDERBIRD BOY SCOUTS	A	THURSTON	Private	3	1	51	51	01/01/1970	11740 SUMMIT LAKE RD	OLYMPIA	WA	98502
10955	CI CAMP UNION GROCERY	A	KITSAP	Private	0	0	3	4	01/01/1970	14174 NORTHWEST HOLLY RD.	SEABECK	WA	98380
10958	SOUNDVIEW PRESBYTERIAN CAMP	A	PIERCE	Private	2	2	12	0	01/01/1970	8515 KPHS	LONGBRANCH	WA	98351
10972	CAMP ZANIKA LACHE	A	CHELAN	Private	0	0	7	0	01/01/1970	PO BOX 1734	WENATCHEE	WA	98807173
10985	CAMP LYLE MCLEOD	A	MASON	Private	3	1	21	24	01/01/1970	800 NE TWIN LAKES RD	TAHUYA	WA	98588
10988	CAMPBELLS GLEN	A	ISLAND	Association	62	29	29	29	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
10991	FOXHALL	A	THURSTON	Investor	543	206	206	224	02/01/1982	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
10992	CAMPO HACIENDA	A	ISLAND	Association	123	60	60	73	01/01/1970	PO BOX 1860	OAK HARBOR	WA	98277
10994	CAMPO VERDE STREET & WATER ASSN	A	PIERCE	Private	45	22	22	32	01/01/1970	PO BOX 147	MCKENNA	WA	98558
10999	CANAL MUTUAL WATER	A	MASON	Special District	98	50	52	53	01/01/1970	21971 N HWY. 101	SHELTON	WA	98584
11002	CANDLEWOOD MOBILE MANOR	A	THURSTON	Private	210	109	109	0	01/01/1970	219 LITTLE ST SW	TUMWATER	WA	98512-6929
11030	CANYONWOOD BEACH WATER SUPPLY	A	MASON	Special District	33	18	18	43	01/01/1970	21971 N HWY. 101	SHELTON	WA	98584
11050	CAPE GEORGE COLONY CLUB INC	A	JEFFERSON	Private	"1,010"	505	505	665	01/01/1970	61 CAPE GEORGE DRIVE	PORT TOWNSEND	WA	98368
11060	CAPE HORN MAINTENANCE COMPANY	A	SKAGIT	Private	700	455	561	581	01/01/1970	PO BOX 87	CONCRETE	WA	98237
11062	CAPE HORN SKYE GRADE SCHOOL	A	SKAMANIA	Special District	0	0	2	0	01/01/1979	4855 EVERGREEN WAY	WASHOUGAL	WA	98671
11065	CAPE SAN JUAN WATER DISTRICT	A	SAN JUAN	Special District	141	141	143	152	01/01/1970	PO BOX 1536	FRIDAY HARBOR	WA	98250
11100	CARBONADO WATER DEPT	A	PIERCE	City/Town	610	238	246	269	01/01/1970	PO BOX 91	CARBONADO	WA	98323
11134	ARLINGTON HEIGHTS WATER CO INC	A	SNOHOMISH	Private	45	20	20	20	03/01/1982	24326 99TH DR NE	ARLINGTON	WA	98223
11135	CARE FREE ACRES	A	ISLAND	Association	30	22	22	27	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
11154	MAYFIELD RV PARK	A	LEWIS	Investor	30	21	24	24	01/01/1970	PO BOX 16	SILVER CREEK	WA	98585
11159	CARLYON BEACH HOMEOWNERS	A	THURSTON	Association	"1,355"	545	548	607	01/01/1970	2719 ISLAND DR NW	OLYMPIA	WA	98502
11161	MINI-PEARL WATER SYSTEM	A	WALLA WALLA	Private	28	8	8	10	07/01/1978	PO BOX 173	BURBANK	WA	99323
11165	CHURCH OF JESUS CHRIST OF LATTERDAY	A	ISLAND	Investor	0	0	1	0	03/01/1982	PO BOX 2238	MOUNT VERNON	WA	98273
11174	JR SIMPLOT CO	A	GRANT	Investor	0	0	1	0	01/01/1970	14124 WHEELER RD NE	MOSES LAKE	WA	98837
11180	CAMP KOREY AT CARNATION FARM WS	A	KING	Private	11	6	21	23	01/01/1970	28901 NE CARNATION FARM RD	CARNATION	WA	98014-8800
11196	BEACH CLUB HOUSE CANAL LANE	A	JEFFERSON	Private	16	28	38	32	03/01/1982	PO BOX 703	BRINNON	WA	98320
11200	"CARNATION WATER SYSTEM, CITY OF"	A	KING	City/Town	"1,898"	821	920	0	01/01/1970	PO BOX 1238	CARNATION	WA	98014
11239	NORTH BEVERLY BEACH ASSOCIATION	A	ISLAND	Association	37	24	24	50	04/01/1982	PO BOX 2243	OAK HARBOR	WA	98277
11250	CARNHOPE IRRIGATION DISTRICT 7	A	SPOKANE	Special District	"1,750"	477	512	0	01/01/1970	PO BOX 13028	SPOKANE	WA	99213-3028
11278	QUAIL RUN	A	THURSTON	Private	66	22	22	22	04/01/1982	219 LITTLE ST SW	TUMWATER	WA	98512-6929
11300	CARROLLS WATER ASSN	A	COWLITZ	Association	275	176	177	182	01/01/1970	PO BOX 780	NAPAVINE	WA	98565
11340	CARSON	A	SKAMANIA	Special District	"2,669"	1013	"1,073"	0	01/01/1970	PO BOX 500	CARSON	WA	98610
11445	K2H FARMS-HIGGY WATER SYSTEM	A	WALLA WALLA	Investor	29	10	10	11	04/01/1982	7548 W HWY 124	PRESCOTT	WA	99348
11476	WOLF CREEK PROPERTY OWNERS ASSN	A	OKANOGAN	Association	53	53	53	79	04/01/1982	PO BOX 152	WINTHROP	WA	98862
11488	CASCADE VILLAGE MHP	A	GRANT	Investor	163	61	61	65	01/01/1970	1057 S HI LO DR	OTHELLO	WA	99344
11494	CASCADE RIVER COMMUNITY CLUB	A	SKAGIT	Private	30	105	408	416	01/01/1970	14241 59TH AVE S	TUKWILA	WA	98168
11496	US NAVAL RADIO STATION(T)JIM CRK	A	SNOHOMISH	Federal	0	0	51	64	03/01/1982	"2000 W MARINE DRIVE, RM 225"	EVERETT	WA	98207-5001
11500	CASCADE VALLEY WATER DISTRICT	A	GRANT	Special District	330	172	174	237	01/01/1970	PO BOX 274	MOSES LAKE	WA	98837
11514	KOOLEY S HARBOR ESTATES	A	PIERCE	Investor	58	22	22	32	04/01/1982	PO BOX 336	GIG HARBOR	WA	98335-0336
11625	CASCADIA PARK WATER COMPANY	A	YAKIMA	Private	93	31	31	31	01/01/1970	PO BOX 442	YAKIMA	WA	98907
11626	CHEROKEE BAY COMMUNITY CLUB INC	A	KING	Private	"2,394"	853	854	832	05/01/1982	PO BOX 336	GIG HARBOR	WA	98335-0336
11700	CASHMERE WATER DEPARTMENT	A	CHELAN	City/Town	"3,055"	1169	"1,335"	0	01/01/1970	101 WOODRING STREET	CASHMERE	WA	98815
11800	CASTLE ROCK MUNICIPAL WATER	A	COWLITZ	City/Town	"2,373"	960	"1,061"	0	01/01/1970	PO BOX 370	CASTLE ROCK	WA	98611
11801	RHODODENDRON COUNTY PARK	A	ISLAND	County	0	0	3	0	02/01/1981	PO BOX 5000	COUPEVILLE	WA	98239
11850	CATHLAMET WATER DEPT	A	WAHKIAKUM	City/Town	"1,530"	612	692	0	01/01/1970	P.O. BOX 68	CATHLAMET	WA	98612
11860	CAYOU VALLEY HOMEOWNERS ASSOC	A	SAN JUAN	Association	29	20	21	21	01/01/1970	828 EASTMAN RD	EASTSOUND	WA	98245
11882	CEDAR CREEK CORRECTIONS CENTER	A	THURSTON	State	480	160	208	271	01/01/1970	PO BOX 37	LITTLE ROCK	WA	98556
11883	WASHOUGAL TIMBER TRAILS	A	SKAMANIA	Private	1	1	94	127	04/01/1982	13722 WASHOUGAL RIVER ROAD	WASHOUGAL	WA	98671
11887	CEDAR CREST	A	PIERCE	Investor	"1,661"	627	640	0	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
11888	CEDAR CREST MOBILE HOME PARK	A	PIERCE	Private	92	36	36	36	01/01/1970	6648 PUGET BEACH RD NE	OLYMPIA	WA	98516
11900	CEDAR FALLS SUPPLY	A	KING	City/Town	0	0	6	0	01/01/1970	800 S STACY ST	SEATTLE	WA	98134
11901	RADAR HILL WATER SYSTEM	A	FRANKLIN	Private	126	32	33	33	06/01/1982	852 S MCKINNEY	OTHELLO	WA	99344
11912	CEDAR GLEN MOBILE HOME PARK	A	KITSAP	Investor	256	99	137	137	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
11914	CEDAR GROVE	A	MASON	Investor	146	55	55	88	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
11917	SKAGIT CO PUD - CEDARGROVE	A	SKAGIT	Special District	400	157	158	466	01/01/1970	PO BOX 1436	MT VERNON	WA	98273-1436
11932	RED DOG SALOON WATER SYSTEM	A	KING	Investor	5	2	3	3	01/01/1979	18605 SE RENTON-MAPLE VALLEY RD	MAPLE VALLEY	WA	98038
11947	CEDARS MOBILE MANOR	A	PIERCE	Investor	80	43	43	43	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
11975	CEDAR PARK	A	THURSTON	Private	55	21	21	23	01/01/1970	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
11985	REED RANCH ROAD WATER	A	KING	Association	38	14	14	0	01/01/1970	24824 SE 235 PL	MAPLE VALLEY	WA	98038
11998	CEDAR VILLA	A	LEWIS	Association	30	19	21	19	01/01/1970	PO BOX 780	NAPAVINE	WA	98565
12003	COUNTRY PLACE MOBILE HOME PARK	A	ISLAND	Investor	200	80	80	80	03/01/1982	PO BOX 2243	OAK HARBOR	WA	98277
12028	INDIAN VILLAGE ESTATES WATER ASSN	A	SPOKANE	Association	90	34	34	40	05/01/1982	7525 N PRAIRIE CREST RD	SPOKANE	WA	99224
12100	CEDAR WOOD ASSOCIATION	A	THURSTON	Association	153	61	62	62	01/01/1970	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
12112	CEDAR LYNN WATER ASSOC	A	WHATCOM	Private	116	33	33	0	01/01/1970	PO BOX 319	CUSTER	WA	98240
12131	MUSTARD SEED	A	LEWIS	Investor	0	0	3	3	06/01/1982	104 W AVERY RD.	CHEHALIS	WA	98532
12140	CENTER ISLAND WATER SYSTEM	A	SAN JUAN	Private	14	95	139	179	01/01/1970	CENTER ISLAND	ANACORTES	WA	98221
12150	CENTRAL CITY WATER ASSOCIATION	A	WHATCOM	Association	285	114	114	125	01/01/1970	2402 HILLTOP ROAD	FERNDALE	WA	98248
12154	DAWNBREAKER WATER ASSOCIATION	A	KING	Association	153	52	52	48	03/01/1982	PO BOX 123	PORT ORCHARD	WA	98366
12170	CENTRAL MOBILE HOME PARK	A	KITTITAS	Private	110	52	52	52	01/01/1970	101 WILSON CREEK RD #60	ELLENSBURG	WA	98926-0984
12180	CENTRAL VALLEY STORE	A	KITSAP	Investor	0	0	1	1	07/01/1978	10400 CENTRAL VALLEY RD.	POULSBO	WA	98370
12200	CENTRALIA UTILITIES	A	LEWIS	City/Town	"15,751"	7142	"7,958"	0	01/01/1970	1100 N TOWER AVE	CENTRALIA	WA	98531
12201	"BUSH POINT RESORT WATER SYSTEM, INC"	A	ISLAND	Investor	9	14	17	18	06/01/1982	PO BOX 1420	FREELAND	WA	98249
12214	ALPINE VIEW RV PARK	A	CHELAN	Investor	0	0	28	0	07/01/1978	9825 DUNCAN RD	LEAVENWORTH	WA	98826
12235	CHAMONIX VILLAGE	A	KING	Investor	53	27	28	38	01/01/1970	6882 ENTIAT RIVER RD	ENTIAT	WA	98822
12239	CHARLENE HEIGHTS WELL CO	A	YAKIMA	Association	30	12	12	12	01/01/1970	201 EAST D STREET	YAKIMA	WA	98901
12243	CHATTAROY VALLEY MOBILE ESTATES	A	SPOKANE	Investor	333	133	133	133	07/01/1978	15912 N LITTLE SPOKANE DR	SPOKANE	WA	99208-9511
12247	CHATTAROY SPRINGS WATER ASSN	A	SPOKANE	Association	40	16	16	16	03/01/1979	455 KNAPP RD	COLVILLE	WA	99114
12250	CHEHALIS WATER DEPARTMENT	A	LEWIS	City/Town	"7,185"	3130	"3,838"	0	01/01/1970	2007 NE KRESKY AVE	CHEHALIS	WA	98532
12270	CHEALCO WATER SUPPLY	A	SNOHOMISH	Private	78	28	28	30	01/01/1970	622 PRIEST POINT DRIVE NW	TULALIP	WA	98271
12284	CHELAN CO PUD 1	A	CHELAN	Special District	"13,170"	5269	"5,712"	0	01/01/1970	PO BOX 1231	WENATCHEE	WA	98807
12286	CHELAN COUNTY FAIRGROUND	A	CHELAN	County	0	0	146	146	01/01/1970	5700 WESCOTT DRIVE	CASHMERE	WA	98815
12291	CHELAN HEIGHTS	A	CHELAN	Investor	8	2	16	22	07/01/1978	614 PEARL ST S	WENATCHEE	WA	98801
12292	BLU-SHASTIN RV PARK	A	CHELAN	Private	3	1	86	0	07/01/1982	3300 HWY 97	PESHASTIN	WA	98847
12300	"CHELAN WATER DEPT, CITY OF"	A	CHELAN	City/Town	"7,380"	2310	"2,638"	"4,789"	01/01/1970	50 CHELAN FALLS ROAD	CHELAN	WA	98816
12350	CHELAN FALLS WATER DISTRICT	A	CHELAN	Special District	380	135	152	250	01/01/1970	PO BOX 1231	WENATCHEE	WA	98807
12366	SINGLE TREE ACRES	A	CLARK	Investor	90	21	21	28	07/01/1982	1215 SE SINGLETREE DR	VANCOUVER	WA	98683
12400	"CHENEY, CITY OF"	A	SPOKANE	City/Town	"8,714"	4143	"4,359"	"4,359"	01/01/1970	119 ANDERSON RD	CHENEY	WA	99004
12450	CHEROKEE STRIP HOA & WATER	A	MASON	Association	28	32	32	38	01/01/1970	PO BOX 2227	BELFAIR	WA	98528-2227
12451	SUDDEN VIEW	A	SNOHOMISH	Investor	60	21	21	48	07/01/1982	PO BOX 20098	SEATTLE	WA	98102
12490	TURTLEROCK HOMEOWNERS ASSOCIATION	A	CHELAN	Association	133	44	44	44	07/01/1982	604 BRIARWWOD DR	EAST WENATCHEE	WA	98802
12514	NEW TESTAMENT CHRISTIAN CHURCH	A	PIERCE	Private	0	0	7	12	07/01/1982	PO BOX 629	GRAHAM	WA	98338
12520	KENS KORNER	A	ISLAND	Investor	0	0	18	0	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
12521	SEATTLE CITY LIGHT-BOUNDARY DAM	A	PEND OREILLE	City/Town	0	0	6	18	07/01/1982	PO BOX 219	METALINE FALLS	WA	99153
12560	CHERRY PARK	A	MASON	Special District	78	31	33	34	01/01/1970	21971 N HWY. 101	SHELTON	WA	98584
12613	FOREST HILLS WATER SYSTEM	A	PIERCE	Investor	140	65	65	82	07/01/1982	PO BOX 78	GIG HARBOR	WA	98335
12630	CHERRYWOOD MOBILE HOME MANOR	A	PIERCE	Investor	120	82	83	84	01/01/1970	2015 BROOKMONTE DR SE	PUYALLUP	WA	98372-5173
12641	CAMP LUTHERWOOD	A	WHATCOM	Private	4	1	42	42	06/01/1982	1185 ROY RD	BELILNGHAM	WA	98229
12690	AGRIUM - KENNEWICK AREA	A	BENTON	Private	0	0	12	0	01/01/1970	227515 BOWLES RD	KENNEWICK	WA	99337
12700	VINEYARD	A	LEWIS	Investor	0	0	1	1	08/04/2011	PO BOX 780	NAPAVINE	WA	98565
12727	SKAMANIA COVES RESORT	A	SKAMANIA	Investor	1	7	33	33	08/01/1982	9760 SW FREEMAN DR	WILSONVILLE	OR	97070
12750	CHEWELAH WATER DEPT SOUTH	A	STEVENS	City/Town	"2,170"	1111	"1,270"	0	01/01/1970	PO BOX 258	CHEWELAH	WA	99109
12751	RLS 1	A	GRAYS HARBOR	Investor	38	16	16	16	08/01/1982	38 MEADOWOOD DR	ELMA	WA	98541
12800	CHINOOK WATER DISTRICT	A	PACIFIC	Special District	768	368	412	395	01/01/1970	PO BOX 191	CHINOOK	WA	98614
12850	CHIWAWA COMMUNITIES ASSN	A	CHELAN	Association	150	330	330	374	01/01/1970	2651 COTTONWOOD LANE	LEAVENWORTH	WA	98826
12896	NAVAL MAGAZINE INDIAN ISLAND	A	JEFFERSON	Federal	0	0	32	43	01/11/2007	T 075 SKATE STREET	SILVERDALE	WA	98315
12911	MACKAYE HARBOR WATER CO INC	A	SAN JUAN	Investor	36	44	44	65	09/01/1982	421 LOPEZ HILL RD	LOPEZ ISLAND	WA	98261
12954	CHUCKANUT MANOR RESTAURANT	A	SKAGIT	Investor	2	1	3	0	01/01/1970	3056 CHUCKANUT DR	BOW	WA	98232-9503
12973	CHURCH OF NAZARENE	A	KITSAP	Private	0	0	1	0	07/01/1978	22097 VIKING WY NW	POULSBO	WA	98370
12987	TIERRA	A	CHELAN	Private	3	1	26	22	01/01/1970	12000 SUNITSCH CANYON RD	LEAVENWORTH	WA	98826
12988	YMCA CAMP REED	A	PEND OREILLE	Private	2	1	6	0	07/01/1982	PO BOX 480	DEER PARK	WA	99006
12994	DOUBLE K CHRISTIAN RETREAT CENTER	A	KITTITAS	Private	8	3	51	51	01/01/1970	PO BOX 98	EASTON	WA	98925
13020	ENSIGN RANCH	A	KITTITAS	Private	8	2	18	0	01/01/1970	3551 HUNDLEY RD	CLE ELUM	WA	98922
13034	RAINIER RANCH MAINTENANCE ASSN	A	PIERCE	Private	350	132	132	132	09/01/1982	PO BOX 88	WILKESON	WA	98396
13200	CLALLAM BAY SEKIU	A	CLALLAM	Special District	"1,906"	409	477	620	01/01/1970	PO BOX 1090	PORT ANGELES	WA	98362
13227	ISLAND COUNTY MAXWELTON PARK	A	ISLAND	County	0	0	1	0	07/01/1982	PO BOX 2243	OAK HARBOR	WA	98277
13253	SOUTH SHADY ACRES WATER	A	PIERCE	Private	50	20	20	20	06/01/1982	PO BOX 61	GRAHAM	WA	98338
13301	"ORCAS HIGHLANDS ASSOCIATION, INC."	A	SAN JUAN	Association	182	117	117	125	09/01/1982	PO BOX 261	OLGA	WA	98279
13333	CLARK PUBLIC UTILITIES	A	CLARK	Special District	"82,071"	28300	"30,025"	0	01/01/1970	PO BOX 8900	VANCOUVER	WA	98668
13344	BULLERVILLE UTILITY DISTRICT	A	SKAGIT	Special District	18	7	99	115	01/01/1970	58468 CLARK CABIN RD @ BULLERVILLE	ROCKPORT	WA	98283
13346	CLARKS RESTAURANT	A	GRAYS HARBOR	Investor	0	0	1	1	01/01/1970	156 ARCTIC RD	COSMOPOLIS	WA	98537-9701
13390	CLAUDIAS MOBILE PARK ESTATES 1-46	A	THURSTON	Investor	75	46	46	46	01/01/1970	219 LITTLE ST SW	TUMWATER	WA	98512-6929
13450	STEVENS CO PUD - CLAYTON	A	STEVENS	Special District	650	229	235	260	01/01/1970	PO BOX 592	LOON LAKE	WA	99148
