"PWSID","SystemName","Group","County","OwnerTypeDesc","ResPop","ResConn","TotalConn","ApprovSvcs","EffectiveDate","PWSAddress1","PWSCity","WSState","WSZipCode"
"24355","FAIRCHILD MOBILE HOME PARK","A","SPOKANE","PRIVATE",98,54,54,54,1970-01-01,"PO BOX 381","REARDAN","WA","99029"
"24413","PRAIRIE ELEMENTARY","A","THURSTON","SPECIAL DISTRICT",0,0,1,2,1984-08-01,"219 LITTLE ST SW","TUMWATER","WA","98512"
"24450","FAIRFIELD, TOWN OF","A","SPOKANE","CITY/TOWN",603,240,282,350,1970-01-01,"PO BOX 555","TEKOA","WA","99033"
"24500","FAIRVIEW DOMESTIC WATER ASSN","A","ADAMS","ASSOCIATION",75,18,18,21,1970-01-01,"855 S MCKINNEY RD","OTHELLO","WA","99344"
"24511","KAYAK POINT COUNTY PARK","A","SNOHOMISH","COUNTY",2,2,37,37,1984-09-01,"6705 PUGET PARK DR","SNOHOMISH","WA","98296"
"24524","FAIRWAY ESTATES INC","A","ISLAND","ASSOCIATION",100,29,29,25,1970-01-01,"PO BOX 2243","OAK HARBOR","WA","98277"
"24528","FAIRWAY NUMBER THREE WATER","A","SAN JUAN","ASSOCIATION",33,20,20,27,1970-01-01,"PO BOX 2960","FRIDAY HARBOR","WA","98250"
"24529","FIRCREST COMMUNITY WATER SYSTEM","A","ISLAND","ASSOCIATION",150,64,64,82,1970-01-01,"PO BOX 2243","OAK HARBOR","WA","98277"
"24550","FALL CITY WATER DISTRICT #127","A","KING","SPECIAL DISTRICT",2776,1028,1089,0,1970-01-01,"PO BOX 1059","FALL CITY","WA","98024"
"24580","FALLS CREEK WATER USERS INC","A","CLALLAM","ASSOCIATION",4,28,28,26,1970-01-01,"PO BOX 1915","PORT ANGELES","WA","98362"
"24645","FARM BOY DRIVE IN","A","THURSTON","INVESTOR",0,0,2,2,1979-08-01,"PO BOX 1135","ROCHESTER","WA","98579"
"24700","FARMINGTON WATER DEPT","A","WHITMAN","CITY/TOWN",142,66,76,100,1970-01-01,"PO BOX 65","FARMINGTON","WA","99128"
"24713","FAWN LAKE MAINTENANCE COMM","A","MASON","PRIVATE",1014,400,402,489,1970-01-01,"471 SE CRESCENT DR","SHELTON","WA","98584"
"24721","ROY WATER CO INC","A","PIERCE","INVESTOR",188,69,69,75,1984-09-01,"PO BOX 676","EAST OLYMPIA","WA","98540"
"24731","EAGLE RIDGE WATER SYSTEM","A","SNOHOMISH","PRIVATE",250,137,137,146,1984-10-01,"4606 226TH PL NE","ARLINGTON","WA","98223"
"24761","VAUGHN ELEMENTARY SCHOOL","A","PIERCE","SPECIAL DISTRICT",0,0,3,4,1984-09-01,"PO BOX 78","GIG HARBOR","WA","98335"
"24774","EVERGREEN ELEMENTARY SCHOOL","A","PIERCE","SPECIAL DISTRICT",0,0,4,1,1977-07-01,"PO BOX 78","GIG HARBOR","WA","98335"
"24781","141ST AVE KPN WATER COMPANY","A","PIERCE","INVESTOR",48,22,22,22,1984-09-01,"PO BOX 676","EAST OLYMPIA","WA","98540"
"24800","FERNCLIFF","A","KITSAP","ASSOCIATION",40,18,18,17,1970-01-01,"PO BOX 1989","POULSBO","WA","98370"
"24840","FERNDALE MOBILE VILLAGE","A","WHATCOM","INVESTOR",85,54,54,55,1970-01-01,"2350 DOUGLAS RD NO 27","FERNDALE","WA","98248"
"24841","NORTH HIGH ROCK ESTATES W.S.","A","SNOHOMISH","PRIVATE",68,24,24,27,1984-10-01,"19115 MEADOW LAKE RD","SNOHOMISH","WA","98290"
"24850","FERNDALE","A","WHATCOM","CITY/TOWN",12290,4737,5099,0,1970-01-01,"PO BOX 936","FERNDALE","WA","98248"
"24881","STEPTOE WATER/SEWER DISTRICT","A","WHITMAN","CITY/TOWN",140,75,85,90,1984-05-01,"601 S MILL","COLFAX","WA","99111"
"24885","PIONEER WATER COMPANY","A","SPOKANE","INVESTOR",443,208,208,222,1984-10-01,"PO BOX 212","FARMINGTON","WA","99128"
"25000","HARD RAIN CAFE & MERCANTILE","A","JEFFERSON","PRIVATE",4,3,17,19,1984-07-01,"PO BOX 1494","FORKS","WA","98331"
"25032","FIFE BSA CAMP","A","YAKIMA","PRIVATE",2,2,35,35,1970-01-01,"8370 BUMPING RIVER RD","GOOSE PRAIRIE","WA","98929"
"25041","MARYHILL MUSEUM OF ART","A","KLICKITAT","PRIVATE",1,1,2,0,1984-08-01,"35 MARYHILL MUSEUM DRIVE","GOLDENDALE","WA","98620"
"25050","FIFE DEPT OF PUBLIC WORKS","A","PIERCE","CITY/TOWN",9290,3623,4333,0,1970-01-01,"3725 PACIFIC HWY E","FIFE","WA","98424"
"25060","LAKE WILDERNESS SHORE ACRES ESTATE","A","KING","ASSOCIATION",75,25,25,35,1980-03-01,"14436 183RD AVE SE","RENTON","WA","98059"
"25100","FILUCY BAY WATER COMPANY","A","PIERCE","PRIVATE",5,15,16,16,1970-01-01,"6228 81ST ST E","PUYALLUP","WA","98371"
"25101","OAK MEADOWS MOBILE HOME PARK","A","CLARK","PRIVATE",216,71,71,71,1984-09-01,"PO BOX 821257","VANCOUVER","WA","98682"
"25112","DAPC","A","COWLITZ","PRIVATE",0,0,4,5,1982-10-01,"PO BOX 890","KELSO","WA","98626"
"25115","FINLEY SCHOOL DISTRICT #53","A","BENTON","STATE",0,0,1,8,1970-01-01,"224606 E GAME FARM RD","KENNEWICK","WA","99337"
"25120","FINLEY SHOPPER, THE","A","BENTON","INVESTOR",0,0,2,0,1970-01-01,"222608 E GAME FARM RD","KENNEWICK","WA","99337"
"25137","FIR GROVE MOBILE PARK","A","ISLAND","INVESTOR",65,19,19,0,1970-01-01,"PO BOX 2243","OAK HARBOR","WA","98277"
"25150","FIRCREST, CITY OF","A","PIERCE","CITY/TOWN",6080,2739,2795,0,1970-01-01,"115 RAMSDELL","FIRCREST","WA","98466"
"25152","FIRCROFT INC","A","SAN JUAN","INVESTOR",17,14,18,18,1980-04-01,"120 BLANCHARD ROAD","EASTSOUND","WA","98245"
"25155","FIRE MT SCOUT RESERVATION","A","SKAGIT","PRIVATE",1,2,22,23,1970-01-01,"26027 WALKER VALLEY RD","MOUNT VERNON","WA","98274"
"25184","TALMO - SUTHERLAND","A","PIERCE","INVESTOR",15,5,6,9,1984-12-01,"PO BOX 123","PORT ORCHARD","WA","98366"
"25200","FIRGROVE MUTUAL INC","A","PIERCE","PRIVATE",23747,9266,9503,0,1970-01-01,"10408 144TH ST E","PUYALLUP","WA","98374"
"25244","COWLITZ INDIAN TRIBAL HOUSING","A","LEWIS","PRIVATE",50,30,31,32,1979-01-01,"PO BOX 219","TOLEDO","WA","98591"
"25250","FIRST POTHOLES WATER USERS ASSN","A","GRANT","ASSOCIATION",90,38,38,42,1970-01-01,"PO BOX 684","MOSES LAKE","WA","98837"
"25264","HANNAH HEIGHTS #2 WATER USERS ASSN","A","SAN JUAN","ASSOCIATION",18,16,16,23,1984-12-01,"PO BOX 2960","FRIDAY HARBOR","WA","98250"
"25315","ALPINE WATER DISTRICT","A","CHELAN","CITY/TOWN",34,57,172,187,1970-01-01,"22515 MEADOW CR RD","LEAVENWORTH","WA","98826"
"25341","GRAHAM PLACE","A","KITSAP","ASSOCIATION",34,15,15,22,1984-08-01,"PO BOX 123","PORT ORCHARD","WA","98366"
"25384","AHEARN WATER SYSTEM","A","ISLAND","ASSOCIATION",91,36,36,36,1984-11-01,"5421 WOODARD AVE","FREELAND","WA","98249"
"25547","FISHERMAN BAY WATER ASSOCIATION","A","SAN JUAN","PRIVATE",230,122,152,226,1970-01-01,"PO BOX 683","LOPEZ ISLAND","WA","98261"
"25549","FISHERMANS COVE","A","FERRY","PRIVATE",2,1,30,0,1970-01-01,"15 FISHERMANS COVE RD","REPUBLIC","WA","99166"
"25553","FAT SMITTYS","A","JEFFERSON","PRIVATE",2,1,2,2,1984-11-01,"PO BOX 1989","SEQUIM","WA","98382"
"25555","FISHTRAP LAKE RESORT","A","LINCOLN","PRIVATE",4,1,26,0,1970-01-01,"8308 JACK BROWN RD N","SPRAGUE","WA","99032"
"25586","RAKWANNA PARK WATER SYS INC","A","KING","PRIVATE",90,25,25,30,1983-09-01,"PO BOX 832","WOODINVILLE","WA","98072"
"25595","FLAT POINT COMMUNITY INC","A","SAN JUAN","ASSOCIATION",18,25,25,0,1970-01-01,"PO BOX 683","LOPEZ ISLAND","WA","98261"
"25600","FLAURAS ACRES PROPERTYOWNER","A","CLALLAM","ASSOCIATION",150,53,53,55,1970-01-01,"PO BOX 92","SEQUIM","WA","98382"
"25601","MOUNT BAKER BIBLEWAY CAMP","A","WHATCOM","PRIVATE",11,4,55,0,1984-12-01,"PO BOX 2509","MAPLE FALLS","WA","98266"
"25605","HALFWAY RV PARK","A","JEFFERSON","PRIVATE",1,1,26,0,1979-01-01,"PO BOX 849","BRINNON","WA","98320"
"25610","FLEMINGS PLATT WATER ASSOCIATION","A","WHATCOM","ASSOCIATION",84,30,30,0,1970-01-01,"257 W KING TUT RD","LYNDEN","WA","98264"
"25707","SOUTHCREEK #1","A","PIERCE","INVESTOR",71,26,26,26,1984-12-01,"PO BOX 44427","TACOMA","WA","98448"
"25722","FLYING CARPET MOBILE ESTATES","A","THURSTON","INVESTOR",174,58,58,58,1970-01-01,"PO BOX 8637","LACEY","WA","98509"
"25726","FLYING H YOUTH RANCH","A","YAKIMA","PRIVATE",16,6,23,21,1970-01-01,"370 FLYING H LOOP","NACHES","WA","98937"
"25750","FOBES WATER DISTRICT","A","SNOHOMISH","ASSOCIATION",156,46,47,52,1970-01-01,"4520 BICKFORD AVE","SNOHOMISH","WA","98290"
"25774","FOOTHILLS COMMUNITY CHURCH","A","SPOKANE","PRIVATE",0,0,2,0,1979-12-01,"11102 N. FORKER RD","SPOKANE","WA","99217"
"25800","FORDAIR WATER CO-OP INC","A","GRANT","PRIVATE",34,32,32,32,1970-01-01,"PO BOX 731","COULEE CITY","WA","99115"
"25840","FASMART INC","A","SPOKANE","INVESTOR",0,0,1,1,1985-01-01,"8213 N MARKET","SPOKANE","WA","99217"
"25897","SHILOH WATER SYSTEM","A","STEVENS","ASSOCIATION",40,16,16,31,1985-01-01,"455 KNAPP RD","COLVILLE","WA","99114"
"25900","FOREST BEACH WATER SYSTEM","A","PIERCE","PRIVATE",204,77,77,77,1970-01-01,"PO BOX 78","GIG HARBOR","WA","98335"
"25931","PORT OF PORT TOWNSEND QUILCENE","A","JEFFERSON","SPECIAL DISTRICT",5,3,16,16,1984-11-01,"PO BOX 929","PORT HADLOCK","WA","98339"
"25932","FOREST GROVE HILLS","A","KING","PRIVATE",100,22,22,22,1970-01-01,"PO BOX 333","MAPLE VALLEY","WA","98038"
"25934","FOREST GROVE MOBILE HOME PARK","A","SNOHOMISH","INVESTOR",51,26,26,26,1970-01-01,"19115 MEADOW LAKE RD","SNOHOMISH","WA","98290"
"25935","KEY PENINSULA MIDDLE SCHOOL","A","PIERCE","SPECIAL DISTRICT",0,0,4,0,1985-04-01,"PO BOX 78","GIG HARBOR","WA","98335"
"25938","ROOSEVELT SCHOOL DISTRICT 403","A","KLICKITAT","SPECIAL DISTRICT",0,0,1,0,1984-11-01,"PO BOX 248","ROOSEVELT","WA","99356"
"25943","FOREST PARK WATER SYSTEM","A","PIERCE","PRIVATE",120,52,52,97,1978-07-01,"PO BOX 78","GIG HARBOR","WA","98335"
"25949","FOREST RIDGE","A","CLALLAM","ASSOCIATION",65,30,30,31,1979-03-01,"PO BOX 1989","SEQUIM","WA","98382"
"25980","OLYMPIA FORESTRY SCIENCES LAB","A","THURSTON","FEDERAL",0,0,1,1,1979-01-01,"3625 93RD AVE SW","OLYMPIA","WA","98512"
"26000","FORKS MUNICIPAL WATER DEPT","A","CLALLAM","CITY/TOWN",4350,1777,1979,0,1970-01-01,"500 E DIVISION ST","FORKS","WA","98331"
"26014","NEWAUKUM VALLEY GOLF COURSE APTS","A","LEWIS","PRIVATE",56,34,36,31,1984-12-01,"1162 NW STATE AVE","CHEHALIS","WA","98532"
"26049","LEWIS AND CLARK CAMPGROUND","A","SKAMANIA","PRIVATE",20,10,99,0,1984-07-01,"PO BOX 505","NORTH BONNEVILLE","WA","98639"
"26050","JBLM LEWIS","A","PIERCE","FEDERAL",29115,12073,12868,0,1970-01-01,"BUILDING 2012","JOINT BASE LEWIS MCCORD","WA","98433"
"26071","BLACK LAKE ESTATES","A","THURSTON","INVESTOR",315,119,119,131,1984-06-01,"6800 MERIDIAN RD SE","OLYMPIA","WA","98513"
"26101","LYTLE WATER SYSTEM","A","CHELAN","PRIVATE",0,1,2,0,1985-01-01,"305 N. STARK","EAST WENATCHEE","WA","98802"
"26111","NORTH ROOSEVELT WATER ASSN","A","KLICKITAT","ASSOCIATION",20,14,35,0,1984-11-01,"PO BOX 125","ROOSEVELT","WA","99356"
"26140","BUNK FOSS SYSTEM","A","SNOHOMISH","PRIVATE",36,16,16,16,1970-01-01,"9825 52ND ST SE","SNOHOMISH","WA","98290"
"26195","FOUR LAKES","A","KING","ASSOCIATION",212,71,71,99,1970-01-01,"19531 36TH AVE NE","LAKE FOREST PARK","WA","98155"
"26200","FOUR LAKES WATER DISTRICT 10","A","SPOKANE","SPECIAL DISTRICT",391,159,168,172,1970-01-01,"PO BOX 47","FOUR LAKES","WA","99014"
"26214","ALDERDALE WATER ASSN","A","KLICKITAT","ASSOCIATION",103,44,44,57,1979-08-01,"46 SONOVA RD","PROSSER","WA","99350"
"26220","FOUR WINDS WESTWARD HO","A","SAN JUAN","PRIVATE",9,6,19,20,1970-01-01,"PO BOX 140","DEER HARBOR","WA","98243"
"26300","FOX ISLAND MUTUAL WATER ASSOCIATION","A","PIERCE","PRIVATE",3075,1265,1265,0,1970-01-01,"14117 14TH AVE NW","GIG HARBOR","WA","98332"
"26410","FRANCES","A","PACIFIC","PRIVATE",20,12,14,0,1970-01-01,"2795 EMERSON AVE","RAYMOND","WA","98577"
"26420","FRATERNITY SNOQUALMIE","A","KING","PRIVATE",18,9,17,9,1970-01-01,"PO BOX 748","ISSAQUAH","WA","98027"
"26450","FREELAND WATER AND SEWER DISTRICT","A","ISLAND","SPECIAL DISTRICT",617,433,533,869,1970-01-01,"5421 WOODARD AVE","FREELAND","WA","98249"
"26460","FREEMAN SCHOOL DIST #358","A","SPOKANE","SPECIAL DISTRICT",0,0,7,0,1970-01-01,"15001 S JACKSON RD","ROCKFORD","WA","99030"
"26595","FRIDAY HARBOR, TOWN OF","A","SAN JUAN","CITY/TOWN",3040,1503,1808,0,1970-01-01,"PO BOX 219","FRIDAY HARBOR","WA","98250"
"26647","FROST ROAD PARK","A","LEWIS","PRIVATE",65,33,35,35,1970-01-01,"1009 NW 199TH ST","RIDGEFIELD","WA","98642"
"26651","FRAGARIA LANDING","A","KITSAP","INVESTOR",217,85,85,86,1985-02-01,"PO BOX 20429","SEATTLE","WA","98102"
"26664","WILDERNESS NORTHWEST","A","JEFFERSON","PRIVATE",0,1,2,0,1984-10-01,"1903 DUCKABUSH RD","BRINNON","WA","98320"
"26707","EASTLAKE WATER ASSOCIATION","A","OKANOGAN","ASSOCIATION",35,28,28,28,1985-01-01,"PO BOX 315","OROVILLE","WA","98844"
"26761","SANDY BEACH COLONY","A","PIERCE","ASSOCIATION",2,18,18,18,1985-02-01,"6617 149TH AVE KPN","LAKEBAY","WA","98349"
"26774","PRINE DRIVE APARTMENTS","A","THURSTON","INVESTOR",40,16,16,28,1984-12-01,"219 LITTLE ST SW","TUMWATER","WA","98512"
"26790","FRUITLAND BIBLE CAMP","A","STEVENS","PRIVATE",8,7,51,56,1970-01-01,"5876 MUDGETT LAKE RD","FRUITLAND","WA","99129"
"26791","RIDGEVIEW ESTATES COMMUNITY ASSN.","A","ISLAND","ASSOCIATION",75,37,37,50,1984-11-01,"5421 WOODARD AVE","FREELAND","WA","98249"
"26800","FRUITLAND MUTUAL WATER COMPANY","A","PIERCE","ASSOCIATION",11169,4829,5380,0,1970-01-01,"PO BOX 73759","PUYALLUP","WA","98373"
"26801","AVELLANA WATER","A","KITSAP","SPECIAL DISTRICT",100,40,40,40,1985-02-01,"PO BOX 1989","POULSBO","WA","98370"
"26879","PARKSIDE AIRPARK OWNERS","A","CLARK","ASSOCIATION",66,27,27,27,1985-01-01,"11310 LEWIS RIVER ROAD","ARIEL","WA","98603"
"26911","WILDES GROVE COMMUNITY WATER SYS","A","ISLAND","ASSOCIATION",30,12,12,18,1985-03-01,"PO BOX 621","CLINTON","WA","98236"
"26916","EMANUEL HEIGHTS WATER SYSTEM","A","OKANOGAN","ASSOCIATION",60,23,23,26,1985-03-01,"4 NORWAY PINES DR","TONASKET","WA","98855"
"26951","CAMANO SUNSET WATER SYSTEM","A","ISLAND","ASSOCIATION",45,15,15,16,1985-03-01,"PO BOX 2243","OAK HARBOR","WA","98277"
"26955","MOUNTAIN HIGHWAY APARTMENTS","A","PIERCE","PRIVATE",56,18,19,0,1970-01-01,"12704 247TH ST E","GRAHAM","WA","98338"
"26995","ALDER LAKE COMMUNITY WATER SYSTEM","A","PIERCE","INVESTOR",45,27,27,35,1985-03-01,"PO BOX 20098","SEATTLE","WA","98102"
"27047","JACKSON COVE COMMUNITY","A","JEFFERSON","PRIVATE",6,17,17,23,1984-02-01,"801 STITCH RD","LAKE STEVENS","WA","98258"
"27060","GALA PINES WATER.","A","KITSAP","SPECIAL DISTRICT",130,52,52,52,1970-01-01,"PO BOX 1989","POULSBO","WA","98370"
"27112","PACE INTERNATIONAL","A","YAKIMA","INVESTOR",0,0,6,6,1979-01-01,"5661 BRANCH ROAD","WAPATO","WA","98951"
"27195","GARFIELD COUNTY FAIRGROUNDS","A","GARFIELD","COUNTY",0,0,20,0,1970-01-01,"PO BOX 370","POMEROY","WA","99347"
"27200","GARFIELD WATER DEPARTMENT","A","WHITMAN","CITY/TOWN",600,281,309,346,1970-01-01,"PO BOX 218","GARFIELD","WA","99130"
"27235","GATEWAY INN","A","PIERCE","INVESTOR",3,1,28,0,1979-01-01,"38820 SR 706 E","ASHFORD","WA","98304"
"27236","GATEWOOD MOBILE MANOR","A","KITSAP","PRIVATE",46,23,23,23,1978-07-01,"PO BOX 123","PORT ORCHARD","WA","98366"
"27241","ARLINGTON TERRACE","A","SNOHOMISH","ASSOCIATION",104,28,28,29,1985-04-01,"PO BOX 123","PORT ORCHARD","WA","98366"
"27270","GAYS WATER DISTRICT ASSOCIATION","A","SNOHOMISH","PRIVATE",81,29,29,31,1970-01-01,"PO BOX 3652","ARLINGTON","WA","98223"
"27280","RAINBOW RESORT","A","PIERCE","PRIVATE",4,2,53,52,1970-01-01,"34217 TANWAX CT E","EATONVILLE","WA","98328"
"27395","GEORGE, CITY OF","A","GRANT","CITY/TOWN",700,169,197,253,1970-01-01,"PO BOX 5277","GEORGE","WA","98824"
"27450","GEORGIA MANOR WATER ASSOC","A","WHATCOM","ASSOCIATION",76,28,28,59,1970-01-01,"PO BOX 1268","FERNDALE","WA","98248"
"27496","GOOSEHAVEN WATER SYSTEM","A","PEND OREILLE","ASSOCIATION",75,46,46,46,1985-04-01,"51 OPEN SKIES RD","NEWPORT","WA","99156"
"27510","ECHO GLEN WATER SYSTEM","A","KING","INVESTOR",105,43,43,43,1970-01-01,"PO BOX 2985","SILVERDALE","WA","98383"
"27536","EVERGREEN LUTHERAN CHURCH","A","KITSAP","PRIVATE",0,0,1,2,1985-08-01,"PO BOX 740","SEABECK","WA","98380"
"27550","CAMP GHORMLEY","A","YAKIMA","PRIVATE",10,4,17,0,1970-01-01,"640 LOST LAKE RD","RIMROCK","WA","98937"
"27585","GIG HARBOR RV RESORT","A","PIERCE","INVESTOR",4,1,100,0,1970-01-01,"9515 BURNHAM DRIVE","GIG HARBOR","WA","98332"
"27586","M & M S QUICKSTOP GROCERY & DELI","A","KING","INVESTOR",3,1,2,0,1985-04-01,"24821 NE REDMOND-FALL CITY HWY","REDMOND","WA","98053"
"27600","GIG HARBOR WATER DEPT","A","PIERCE","CITY/TOWN",5662,2831,3142,0,1970-01-01,"3510 GRANDVIEW ST","GIG HARBOR","WA","98335"
"27631","RASPBERRY RIDGE WATER ASSOCIATION","A","WHATCOM","PRIVATE",138,69,70,74,1985-04-01,"6993 MISSION RD","EVERSON","WA","98247"
"27684","BEAR CREEK GOLF COURSE","A","OKANOGAN","PRIVATE",0,0,2,0,1985-01-01,"19 BEAR CREEK GOLF COURSE RD","WINTHROP","WA","98862"
"27691","OROVILLE GOLF CLUB","A","OKANOGAN","INVESTOR",1,1,2,0,1979-01-01,"3468A OROVILLE-LOOMIS RD","OROVILLE","WA","98844"
"27710","GLACIER ORCHARDS","A","KLICKITAT","PRIVATE",4,15,15,15,2010-02-24,"503 OAK RIDGE RD","WHITE SALMON","WA","98672"
"27724","TAMARACK SALOON","A","OKANOGAN","INVESTOR",0,0,1,0,1985-08-01,"PO BOX 209","CONCONULLY","WA","98819"
"27739","WAUCONDA CAFE","A","OKANOGAN","INVESTOR",2,1,2,2,1985-01-01,"PO BOX 122","WAUCONDA","WA","98859"
"27750","GLACIER SPRINGS WATER ASSN","A","KLICKITAT","ASSOCIATION",693,393,418,1520,1970-01-01,"PO BOX 123","TROUT LAKE","WA","98650"
"27755","GLACIER SPRINGS WATER SYSTEM","A","WHATCOM","PRIVATE",35,111,112,255,1970-01-01,"6016 36TH AVE NE","SEATTLE","WA","98115"
"27808","TRAILER CORRAL","A","KITTITAS","INVESTOR",7,7,29,0,1970-01-01,"2781 HWY 970","CLE ELUM","WA","98922"
"27828","GLEED MOBILE ESTATES","A","YAKIMA","PRIVATE",76,37,37,36,1970-01-01,"7001 OCCIDENTAL ROAD","YAKIMA","WA","98903"
"27849","BAYVIEW MEADOWS WATER SYSTEM","A","ISLAND","ASSOCIATION",39,16,16,16,1985-05-01,"5421 WOODARD AVE","FREELAND","WA","98249"
"27900","GLEN ALDER AND IMPROV","A","THURSTON","ASSOCIATION",30,15,15,15,1970-01-01,"151 E LEISURE LANE","GRAPEVIEW","WA","98546"
"27950","GLEN COVE WATER ASSOCIATION","A","WHATCOM","PRIVATE",55,21,21,31,1970-01-01,"1716 EUCLID AVE","BELLINGHAM","WA","98229"
"27951","LIGHTHOUSE BAPTIST CHURCH","A","JEFFERSON","PRIVATE",0,0,1,2,2009-11-18,"PO BOX 116","CHIMACUM","WA","98325"
"27981","NEWMAN LAKE RESORT & MARINA","A","SPOKANE","INVESTOR",3,1,7,0,2006-05-01,"12515 N EAST NEWMAN LAKE DRIVE","NEWMAN LAKE","WA","99025"
"28020","CASCADE VIEW ROAD WATER SYSTEM","A","ISLAND","ASSOCIATION",26,15,15,16,1985-05-01,"5421 WOODARD AVE","FREELAND","WA","98249"
"28050","GLENHAVEN LAKES CLUB","A","WHATCOM","PRIVATE",1732,693,732,909,1970-01-01,"664 RAINBOW DR","SEDRO WOOLLEY","WA","98284"
"28090","KOPACHUCK RIDGE WATER DISTRICT","A","PIERCE","PRIVATE",185,84,84,84,1985-05-01,"PO BOX 78","GIG HARBOR","WA","98335"
"28190","PORT OF WILLAPA HARBOR TOKELAND","A","PACIFIC","SPECIAL DISTRICT",6,2,43,0,1984-11-01,"1725 OCEAN AVE.","RAYMOND","WA","98577"
"28220","GLENWOOD WATER SYSTEM","A","KLICKITAT","SPECIAL DISTRICT",470,208,211,246,1970-01-01,"1313 S COLUMBUS AVE","GOLDENDALE","WA","98620"
"28226","GOAT ROCKS COMMUNITY ASSN","A","LEWIS","ASSOCIATION",3,36,39,52,1979-10-01,"122 TATOOSH VIEW DR","PACKWOOD","WA","98361"
"28264","CAMP EVERGREEN","A","COWLITZ","PRIVATE",2,1,9,0,1985-04-01,"33300 NE 32ND ST","CARNATION","WA","98024"
"28285","GOLD BAR NATURE TRAILS","A","SNOHOMISH","PRIVATE",20,8,1210,0,1979-01-01,"PO BOX 109","GOLD BAR","WA","98251"
"28300","GOLD BAR, CITY OF","A","SNOHOMISH","CITY/TOWN",2200,685,734,900,1970-01-01,"107 5TH ST","GOLD BAR","WA","98251"
"28340","TUKES MOUNTAIN HOMEOWNERS","A","CLARK","ASSOCIATION",38,19,19,20,1985-05-01,"91 NE QUEEN ANN DR","BELFAIR","WA","98528"
"28350","GOLD BEACH WATER COMPANY, INC.","A","KING","INVESTOR",390,195,196,238,1970-01-01,"PO BOX 2138","VASHON","WA","98070"
"28365","CRYSTAL MOUNTAIN SEWER DISTRICT","A","PIERCE","SPECIAL DISTRICT",2,29,29,37,1978-07-01,"33914 CRYSTAL MOUNTAIN BLVD","CRYSTAL MOUNTAIN","WA","98022"
"28370","LIBERTY CAFE","A","KITTITAS","INVESTOR",3,1,3,0,1970-01-01,"19601 HWY 97","CLE ELUM","WA","98922"
"28376","GOLD CREEK STATION","A","YAKIMA","INVESTOR",5,3,4,4,1970-01-01,"18431 SR 410","NACHES","WA","98937"
"28377","SPOKANE CHRISTIAN CENTER","A","SPOKANE","PRIVATE",0,0,1,1,1984-02-01,"15912 N LITTLE SPOKANE DR","SPOKANE","WA","99208"
"28385","GOLDENS MOBILE HOME PARK","A","KITSAP","PRIVATE",19,18,18,18,1970-01-01,"8760 HIGHWAY 303 NE.","BREMERTON","WA","98311"
"28392","GOLDEN OAK","A","THURSTON","INVESTOR",57,23,23,30,1970-01-01,"6800 MERIDIAN RD SE","OLYMPIA","WA","98513"
"28400","GOLDEN VALLEY WATER ASSN","A","GRANT","ASSOCIATION",128,54,55,65,1970-01-01,"12343 ROAD W NW","QUINCY","WA","98848"
"28450","GOLDENDALE, CITY OF","A","KLICKITAT","CITY/TOWN",3351,1821,1968,0,1970-01-01,"1103 S COLUMBUS","GOLDENDALE","WA","98620"
"28460","ORCAS ISLAND GOLF ESTATES","A","SAN JUAN","ASSOCIATION",44,18,19,24,1970-01-01,"828 EASTMAN RD","EASTSOUND","WA","98245"
"28494","VIEW ROYAL WATER SYSTEM","A","PIERCE","SPECIAL DISTRICT",1433,573,613,0,1970-01-01,"14515 PIONEER WAY E","PUYALLUP","WA","98372"
"28551","RANCH ACRE","A","THURSTON","INVESTOR",109,41,41,56,1984-02-01,"6800 MERIDIAN RD SE","OLYMPIA","WA","98513"
"28575","GOSS LAKE PARK COMMUNITY","A","ISLAND","ASSOCIATION",150,140,140,166,1970-01-01,"PO BOX 2243","OAK HARBOR","WA","98277"
"28581","FOURTH PLAIN CHURCH OF THE NAZARENE","A","CLARK","PRIVATE",0,0,2,3,1985-02-01,"16807 NE FOURTH PLAIN RD","VANCOUVER","WA","98682"
"28650","GRAHAM HILL MUTUAL WATER CO INC","A","PIERCE","PRIVATE",1000,387,445,534,1970-01-01,"9922 249TH ST E","GRAHAM","WA","98338"
"28695","GRAND COULEE DAM","A","GRANT","FEDERAL",0,0,14,0,1970-01-01,"PO BOX 620","GRAND COULEE","WA","99133"
"28700","GRAND COULEE WATER DEPT, CITY OF","A","GRANT","CITY/TOWN",926,560,662,749,1970-01-01,"PO BOX 180","GRAND COULEE","WA","99133"
"28950","GRANDVIEW BEACH WATER ASSOC INC","A","WHATCOM","PRIVATE",25,15,15,21,1970-01-01,"5513 MAPLE WAY","BLAINE","WA","98230"
"28967","GRANDVIEW VALLEY ESTATES","A","THURSTON","ASSOCIATION",138,47,47,48,1970-01-01,"","","",""
"28970","GRANDVIEW, CITY OF","A","YAKIMA","CITY/TOWN",10922,3306,3334,0,1970-01-01,"207 W SECOND ST","GRANDVIEW","WA","98930"
"28977","CREEKSIDE CAMPING","A","SKAGIT","INVESTOR",22,14,34,0,1970-01-01,"21525 SE 292ND CT","KENT","WA","98042"
"28980","GRANDY CREEK RESORT","A","SKAGIT","INVESTOR",4,1,125,179,2003-12-05,"7370 RUSSELL RD","CONCRETE","WA","98237"
