PWSID	SystemName	Group	County	OwnerTypeDesc	ResPop	ResConn	TotalConn	ApprovSvcs	EffectiveDate	PWSAddress1	PWSCity	WSState	WSZipCode
04309	HUGHES/CROWTHER WATER SYSTEM	B	STEVENS	Private	6	2	2	2	03/02/1995	3896 N AGAR	LOON LAKE	WA	99148
04311	WILLOW DRIVE TRAILER PARK	B	GRANT	Private	15	4	4	6	03/03/1995	3539 RD 5 NW	EPHRATA	WA	98823-9743
04312	HUNTLEY LODGE LLC	B	KITTITAS	Private	0	4	5	6	05/12/2011	8301 S 216TH STREET	KENT	WA	98032
04313	NORTHWEST TRUSS	B	FRANKLIN	Private	0	0	1	1	01/16/1995	11050 W HARRIS RD	PASCO	WA	99301
04314	W & D VAN ALSTINE WATER SYSTEM	B	YAKIMA	Private	8	3	3	3	03/28/1995	9365 NW KLAHOWYA TRAIL	BREMERTON	WA	98312
04315	HOME PLACE - BARDIN FARMS	B	CHELAN	Private	15	5	6	6	03/29/1995	BOX 223	MONITOR	WA	98836
04317	SS-2517	B	THURSTON	Private	11	3	3	6	12/16/1994	3111 ASPINWALL NW	OLYMPIA	WA	98502
04318	PINEDIROSA WATER WORKS	B	MASON	Private	10	4	4	5	02/21/1995	PO BOX 1388	UNION	WA	98584
04319	"WARD, COLSON, STEWART"	B	CLARK	Private	15	3	3	0	02/17/1995	21810 N E  83RD ST	VANCOUVER	WA	98682
04321	ANDREAS	B	THURSTON	Investor	9	3	3	0	12/01/1980	4830 D MILLAHR RD NE	LACEY	WA	98516
04322	"ELLISON, ARIC WATER SYSTEM"	B	BENTON	Private	7	2	2	2	03/28/1995	2222 S  BEECH	KENNEWICK	WA	99337
04323	RAINIER MEADOWS/JANASZAK	B	KITSAP	Investor	16	6	6	6	12/27/1994	PO BOX 336	GIG HARBOR	WA	98335-0336
04330	STORY CREEK HIDEAWAY	B	KITTITAS	Investor	2	1	2	0	03/28/1995	11042 TEANAWAY RD	CLE ELUM	WA	98922
04333	RATTLESNAKE COMMUNITY WELL	B	FRANKLIN	Private	6	4	4	4	03/28/1995	10 TUCK RD	ELTOPIA	WA	99330
04334	ARKO	B	THURSTON	Investor	10	4	4	0	12/01/1980	2823 LINDELL RD NE	OLYMPIA	WA	98506
04335	OSO COMMUNITY CENTER WATER SYSTEM	B	SNOHOMISH	Private	2	1	2	0	03/10/1995	16820 SR 530	ARLINGTON	WA	98223
04336	POLLACK DRIVE WATER SYSTEM	B	PIERCE	Investor	24	2	2	0	03/07/1995	10523 120TH AVE CT KPN	GIG HARBOR	WA	98329
04337	GMS WATER SYSTEM	B	PIERCE	Private	10	4	4	0	12/07/1994	9711 151ST AVE KPN	GIG HARBOR	WA	98335
04338	MATSON ROAD WATER SYSTEM	B	SKAGIT	Private	8	2	2	2	02/28/1995	22797 MATSON RD	SEDRO WOOLLEY	WA	98284
04339	KAYAK WELLS WATER SYSTEM	B	SNOHOMISH	Association	4	2	2	3	04/26/1995	9206 172ND ST NW	STANWOOD	WA	98292
04342	RAINIER VIEW WATER SYSTEM	B	PIERCE	Private	18	6	6	6	03/08/1995	3615 WEST VALLEY HWY N  SUITE 101	AUBURN	WA	98001
04343	SINNER WATER SYSTEM	B	KING	Private	3	2	2	0	03/01/1995	23716 147TH S W	VASHON	WA	98070
04348	GAINEY - JACKSON WATER SYSTEM	B	PIERCE	Private	9	3	3	3	03/02/1995	PO BOX 183	VAUGHN	WA	98394
04350	BARR BUNGALOW ADD #1	B	ISLAND	Association	12	7	9	0	01/01/1970	PO BOX 273	FREELAND	WA	98249
04351	"VILLARREAL, SAM WATER SYSTEM"	B	ADAMS	Private	6	3	3	3	06/12/1996	PO BOX 2803	OTHELLO	WA	99344-2803
04352	YEW TREE ACRES WATER ASSOCIATION	B	WHATCOM	Private	23	9	9	0	03/02/1995	2086 JEFFERSON AVE	BELLINGHAM	WA	98226
04353	MISTY ISLE WATER SYSTEM	B	KING	Investor	2	2	2	0	05/01/1995	4025 DELRIDGE WY SW	SEATTLE	WA	98106
04354	CASTRO -  BRYNN WATER SYSTEM	B	KING	Private	3	4	4	0	02/22/1995	24936 WAX ORCHARD RD SW	VASHON	WA	98070
04355	CANTERBERRY FARMS WATER SYSTEM	B	KING	Private	8	3	3	0	02/14/1995	19102 GREEN VALLEY ROAD	AUBURN	WA	98002
04356	BECKON RIDGE #3	B	YAKIMA	Private	20	5	5	8	06/19/1996	30 BRIARWOOD DR	SELAH	WA	98942
04360	BARR COMMUNITY CLUB INC	B	ISLAND	Association	24	12	12	0	07/01/1978	6294 BARR BEACH RD	FREELAND	WA	98249
04361	MIMA ACRES 1	B	THURSTON	Investor	8	5	5	0	12/01/1980	PO BOX 211	TENINO	WA	98589
04364	BIGBY WATER SYSTEM	B	SNOHOMISH	Private	0	0	1	0	04/07/1995	24134 133RD AVE SE	WOODINVILLE	WA	98072
04369	WEST VIEW COMM	B	THURSTON	Investor	10	4	4	0	01/01/1981	5116 PUMAC ST SE	OLYMPIA	WA	98513
04373	SUMMIT	B	GRAYS HARBOR	Private	5	3	3	7	03/13/1995	295 SUMMIT AVE	HOQUIAM	WA	98550
04374	APEC SUPPLY	B	THURSTON	Investor	0	0	3	3	02/23/1995	8904 KIMMIE RD SW	OLYMPIA	WA	98512
04377	BECKON RIDGE #2	B	YAKIMA	Private	20	5	5	9	03/01/1995	30 BRIARWOOD DR	SELAH	WA	98942
04378	C-J SYSTEM I	B	YAKIMA	Private	12	5	5	5	02/09/1995	1991 PLEASANT HILL RD	SELAH	WA	98942
04381	OKANOGAN COUNTY ELECTRIC CO-OP INC	B	OKANOGAN	Private	0	0	1	1	03/23/1995	PO BOX 69	WINTHROP	WA	98862
04382	SHORT PLAT 2676 WATER SYSTEM	B	CHELAN	Private	8	3	3	3	06/19/1996	620 EASY ST.	WENATCHEE	WA	98801
04383	"BARRON,L"	B	KING	Investor	8	3	3	0	01/01/1970	28404 NE BLG ROCK RD	DUVALL	WA	98019
04385	BARRON R	B	KING	Investor	5	2	2	2	07/01/1978	22221 - 153 PL SE	KENT	WA	98031
04386	"BARTON, WILLIAM  WATER"	B	KITSAP	Investor	5	2	2	2	03/01/1980	5223 HILLCREST EAST	PORT ORCHARD	WA	98366
04388	"STUHLSATZ, SHEILA E"	B	CLARK	Private	5	2	2	0	03/03/1995	38200 NE 21ST AVE	LA CENTER	WA	98629
04392	LIGHTHOUSE VIEW BED & BREAKFAST	B	CLALLAM	Investor	2	1	2	0	03/06/1995	1270 MARINE DRIVE	SEQUIM	WA	98382
04393	HIAWATHA #3	B	MASON	Private	18	6	6	6	01/23/1995	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
04394	HIAWATHA #4	B	MASON	Private	18	6	6	6	01/23/1995	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
04395	HIAWATHA #5	B	MASON	Private	18	6	6	6	03/29/1995	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
04396	FAITH BAPTIST CHURCH	B	STEVENS	Private	2	1	2	2	03/24/1995	673 ARDEN HILL RD	COLVILLE	WA	99114
04399	JEFFERSON COUNTY FIRE DIST #3 SHINE	B	JEFFERSON	Private	3	1	2	0	02/15/1995	101 SOUTH POINT RD	PORT LUDLOW	WA	98365
04400	OAKDALE 1	B	MASON	Investor	20	5	5	6	03/22/1995	340 NE DAVIS FARM RD	BELFAIR	WA	98528-9670
04403	DOORS UNLIMITED INC.	B	THURSTON	Investor	0	0	1	0	03/14/1995	1308 DAYTON ST	OLYMPIA	WA	98501
04405	WOODLAND WINTER RACE TRACK	B	COWLITZ	Investor	6	2	4	0	02/22/1995	PO BOX 325	WOODLAND	WA	98674
04406	"TEHENNEPE, GERRY"	B	CLARK	Private	4	2	2	0	03/20/1995	22212 N E  STEELHEAD LANE	YACOLT	WA	98675
04407	DONOVAN S PLAT #2	B	GRANT	Private	15	5	5	6	04/04/1995	3054 RD 20 NE	SOAP LAKE	WA	98851
04408	DONOVAN S PLAT #3	B	GRANT	Private	16	4	4	5	04/03/1995	3204 RD 20 NE	SOAP LAKE	WA	98851
04409	DONOVANS PLAT 5 EAST AND WEST	B	GRANT	Private	14	6	6	7	04/04/1995	3596 RD 20 NE	SOAP LAKE	WA	98851
04411	CHASE B	B	KING	Investor	10	4	4	0	10/01/1980	16304 SE 304TH	AUBURN	WA	98055
04412	HAWK RIDGE HOMEOWNER ASSN	B	YAKIMA	Private	20	7	7	8	04/04/1995	603 HANCOCK RD	COWICHE	WA	98923
04414	RIOJAS-RISK	B	BENTON	Private	10	3	3	3	04/07/1995	RT   3 BOX 3082	PROSSER	WA	99350
04415	CORY WELL	B	KITTITAS	Private	4	2	2	2	04/07/1995	11530 WILSON CREEK ROAD	ELLENSBURG	WA	98926
04418	HOMER WILEY	B	KITSAP	Private	6	2	2	4	04/07/1995	P O  BOX 348	PORT ORCHARD	WA	98366
04419	AMMANN WATER SYSTEM	B	GRANT	Private	3	2	2	2	04/12/1995	9271 RD J.3 NW	EPHRATA	WA	98823
04420	SMITH EDDIE WATER SYSTEM	B	GRANT	Private	1	6	6	14	04/13/1995	1348 SUNLAND RD SW	QUINCY	WA	98848
04423	"VOSS, MARVIN"	B	THURSTON	Private	12	3	3	3	04/28/1995	1162 NW STATE AVE	CHEHALIS	WA	98532-0813
04425	QUIGLEY ROAD WATER ASSN	B	ISLAND	Association	18	8	8	9	07/14/1995	5170 BAYVIEW RD	LANGLEY	WA	98260
04428	NORTH PARK WATER ASSOCIATION	B	SPOKANE	Private	9	5	5	5	04/24/1995	PO BOX 725	NEWMAN LAKE	WA	99025
04429	EHS WATER PLANT	B	YAKIMA	Private	10	3	3	4	04/25/1995	61 PAINT HORSE ROAD	YAKIMA	WA	98901
04430	GOLDEN WATER SYSTEM	B	STEVENS	Private	2	2	2	2	04/27/1995	510 GOLD CREEK LOOP	COLVILLE	WA	99114
04431	NAYLORDALE INDUSTRIAL PARK	B	GRANT	Investor	3	3	6	4	04/27/1995	5433 HWY 28 W	EPHRATA	WA	98823
04433	SPICKNALL	B	COWLITZ	Private	8	3	3	0	04/06/1995	525 HOOPER RD	LONGVIEW	WA	98632
04435	CAPES KLOPENSTIEN WATER SYSTEM	B	ISLAND	Association	8	4	4	5	02/22/1995	4838 E VERBENA LN	CLINTON	WA	98236
04436	HETHERINGTON WATER SYSTEM	B	ISLAND	Private	6	4	4	3	03/23/1995	1736 WEST BEACH RD	OAK HARBOR	WA	98277
04437	CHURCH OF GOD	B	THURSTON	Private	0	0	1	0	01/01/1981	10026 TILLEY RD	OLYMPIA	WA	98502
04438	S. BELLEVUE FARMS HOMEOWNERS ASSOC	B	SAN JUAN	Private	1	8	8	0	02/14/1995	23011 SE 41ST CT	SAMMAMISH	WA	98075
04441	MEILS	B	YAKIMA	Private	4	2	2	2	04/28/1995	3373 NACHES HEIGHTS RD	YAKIMA	WA	98908
04442	HILL WATER ASSOCIATION INC	B	ISLAND	Association	14	6	6	6	07/17/1995	2756 DAVID LANE	OAK HARBOR	WA	98277
04443	WOODLANDS WATER SYSTEM	B	ISLAND	Association	17	9	9	9	01/10/1992	3677 WOODLAND HALL LANE	CLINTON	WA	98236
04445	WICKS WATER SYSTEM	B	KING	Private	8	3	3	0	03/21/1995	41016 180TH AVE SE	ENUMCLAW	WA	98022
04446	ELKAN	B	KING	Private	5	2	2	0	03/20/1995	24533 148TH LN SE	KENT	WA	98042
04450	CLEARWATER	B	THURSTON	Investor	10	4	4	4	12/01/1980	10252 46TH AVE SE	OLYMPIA	WA	98513
04451	HOMESTEAD  #1 - 315	B	PIERCE	Special District	18	6	6	6	04/14/1995	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
04452	WESTSHORE ACRES COMMUNITY WATER	B	GRANT	Association	16	4	4	8	05/01/1995	6638 JOHNATHAN RD NE	MOSES LAKE	WA	98837
04453	SCHNEIDER	B	WAHKIAKUM	Private	12	3	3	0	06/06/1995	22 FLANDERSVILLE RD	CATHLAMET	WA	98612
04454	"SKARE, ALAN"	B	MASON	Private	12	3	3	4	04/21/2009	SE 1221 NOBLE GLENN	SHELTON	WA	98584
04456	BCE	B	FRANKLIN	Investor	6	3	8	0	01/01/1970	171 N CANAL BLVD	MESA	WA	99343
04466	HABNOR ESTATES	B	KITSAP	Private	6	2	2	4	06/06/1995	10877 COREY LANE NE	POULSBO	WA	98370
04467	"ELLISON, JENNIFER"	B	CLALLAM	Private	12	2	2	2	04/24/1995	13 ESTATES WAY	PORT ANGELES	WA	98363
04469	THOMAS	B	THURSTON	Investor	3	1	2	0	04/25/1995	5643 40TH SW	OLYMPIA	WA	98512
04471	CRESTVIEW #5	B	KING	Private	10	5	5	5	12/01/1980	PO BOX 6245	KENT	WA	98064
04473	GARRY JAMES TENOLD	B	CLARK	Private	5	2	2	0	04/18/1995	37400 NE 119TH AVE	LACENTER	WA	98629
04474	"FRICE, STEVE"	B	CLARK	Private	4	2	2	0	04/07/1995	7812 NE 217TH AVE	VANCOUVER	WA	98682
04475	HOTCHKISS PERRONE	B	CLARK	Private	4	2	2	0	07/18/1995	22802 NE 176TH AVE	BATTLE GROUND	WA	98604
04476	"SCHALLER, DON"	B	CLARK	Private	4	2	2	0	04/20/1995	4105 NW FIRTREE DR	WOODLAND	WA	98674
04477	CORRIN WILLIAM & MELINDA	B	CLARK	Private	7	2	2	0	04/11/1995	7411 NE 289TH ST	BATTLE GROUND	WA	98604
04478	MCKEE RD SATELLITE	B	CLARK	Special District	6	3	3	3	08/31/1995	PO BOX 8900	VANCOUVER	WA	98668
04479	CARPER	B	CLARK	Private	7	2	2	0	03/31/1995	P O  BOX 84161   98684	VANCOUVER	WA	98682
04481	DELBERT & LINDA THOMPSON	B	FRANKLIN	Private	6	2	2	2	05/08/1995	6320 RUSSELL RD	MESA	WA	99343
04482	SUNSET SHORES	B	MASON	Private	10	3	3	6	05/23/1994	PO BOX 4	SHELTON	WA	98584
04485	HOMMEYER WATER SUPPLY	B	THURSTON	Private	12	4	4	4	05/02/1995	1001 COOPER PT RD STE 104-305	OLYMPIA	WA	98502
04486	"COATS, BILL"	B	SKAMANIA	Private	2	2	2	0	05/08/1995	PANTHER CREEK ROAD	CARSON	WA	98610
04487	"WARICK, GORDON & LINDA"	B	THURSTON	Investor	3	1	2	0	05/04/1995	7825 MULLEN RD  S E	OLYMPIA	WA	98503
04489	VICTORY	B	MASON	Private	16	4	4	0	06/14/1995	NE 1188 MISSION CREEK RD	BELFAIR	WA	98528
04492	HOPE INTERNATIONAL #5	B	PIERCE	Private	18	6	6	6	07/17/1995	PO BOX 334	EATNOVILLE	WA	98328
04493	WEBSTER WAY	B	CHELAN	Private	17	4	4	4	05/22/1995	5975 WEBSTER WAY	CASHMERE	WA	98815
04494	WILLOW BLUE LANE	B	MASON	Investor	20	6	6	0	10/05/1994	340 NE DAVIS FARM RD	BELFAIR	WA	98528-9670
04495	YONKIN - BARDIN FARMS	B	CHELAN	Private	20	6	9	11	05/22/1995	305 OLDS STATION RD	WENATCHEE	WA	98801
04496	SANDGREN WATER SYSTEM	B	CHELAN	Private	8	4	4	4	05/23/1995	1560 WEDGEWOOD LN	OAK HARBOR	WA	98277
04498	"JONES, MRS. MARY L. WATER SYSTEM"	B	GRANT	Private	10	2	2	2	05/23/1995	2457 WESTSHORE DR	MOSES LAKE	WA	98837
04500	"CHRISTENSEN, DAN"	B	CLALLAM	Investor	3	1	2	0	05/16/1995	PO BOX 546	BEAVER	WA	98305
04501	"SUSLICK, LARRY"	B	CLALLAM	Private	4	2	2	2	05/16/1995	PO BOX 952	FORKS	WA	98331
04504	ARCADIA ACRES	B	MASON	Private	18	6	6	0	05/18/1995	141 EVAN BLVD	SHELTON	WA	98584
04505	MR ELECTRIC	B	THURSTON	Private	0	0	1	0	05/17/1995	1320 DAYTON AVE SE	OLYMPIA	WA	98501
04506	WESTVUE RANCHETTES #1	B	OKANOGAN	Private	17	9	9	9	05/23/1995	19 LILLY LN	TONASKET	WA	98855
04507	HORIZON ESTATES WATER SYSTEM	B	GRANT	Association	17	6	6	9	05/23/1995	3822 ROAD F NE	MOSES LAKE	WA	98837
04508	YAK.VALLEY PARTNER HABITAT HUMANITY	B	YAKIMA	Private	0	0	1	2	05/23/1995	PO BOX 9007	YAKIMA	WA	98909
04514	RALCO #1	B	YAKIMA	Private	12	3	3	3	05/18/1995	402 N. 40TH STREET	YAKIMA	WA	98902
04516	BASALT BUTTE WELL	B	YAKIMA	Private	8	4	4	4	06/01/1995	193 TRAILS END LANE	YAKIMA	WA	98908
04517	TASHAS WATER ASSOCIATION	B	YAKIMA	Private	15	5	5	6	06/01/1995	1091 E SELAH RD	YAKIMA	WA	98901
04518	ELLIS WATER SYSTEM	B	KLICKITAT	Private	16	4	4	4	06/06/1995	P O  BOX 128	DALLESPORT	WA	98617
04519	BROOKS ACRES WATER SYSTEM	B	OKANOGAN	Private	2	1	1	3	06/07/1995	242 O NEIL RD	OROVILLE	WA	98844
04520	"BARING WATER ASSOCIATION, INC."	B	KING	Association	23	13	13	15	08/01/1987	PO BOX 115	BARING	WA	98224
04521	CEDAR CREST WATER SYSTEM	B	CHELAN	Private	10	3	3	4	06/07/1995	18309 68TH AVE W	LYNNWOOD	WA	98037
04522	TRENEER ADDITION WATER CO.	B	YAKIMA	Private	20	9	9	9	01/01/1995	4112 KROUM RD	YAKIMA	WA	98901
04525	KIRK RIVERSIDE WATER SYSTEM	B	YAKIMA	Private	15	6	6	6	06/07/1995	PO BOX 875	SUNNYSIDE	WA	98944-0875
04526	YOUNG ALEXANDER ROAD WATER SYSTEM	B	YAKIMA	Private	15	6	6	6	06/07/1995	PO BOX 875	SUNNYSIDE	WA	98944-0875
04527	K & K WATER SYSTEM	B	YAKIMA	Private	5	2	2	2	06/08/1995	2180 ARROWSMITH RD	SUNNYSIDE	WA	98944
04528	"BERGH, JEFF SHORTPLAT"	B	OKANOGAN	Private	12	3	3	3	06/08/1995	1148 CRUMBACHER RD	TONASKET	WA	98855
04529	MANNING-RIVITT WATER SYSTEM	B	KITTITAS	Private	2	2	2	2	06/09/1995	1321 FAIRVIEW RD	ELLENSBURG	WA	98926
04531	DECKERT CASE RD	B	THURSTON	Investor	15	5	5	0	01/01/1981	1218 - 88TH AVE SE	OLYMPIA	WA	98501
04535	JUST AS WELL	B	KING	Private	5	2	2	0	05/17/1995	23622 SE 372ND	ENUMCLAW	WA	98022
04536	KING COUNTY FIRE DISTRICT #50	B	KING	City/Town	0	0	1	0	05/22/1995	PO BOX 311	SKYKOMISH	WA	98288
04539	CEDAR PARK # 366	B	PIERCE	Special District	18	6	6	6	04/13/1995	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
04540	BRIDGE WATER	B	KING	Private	10	4	4	0	04/24/1995	30200 SE 396TH	ENUMCLAW	WA	98022
04541	SUMMERFIELD RANCH WATER SYSTEM	B	SAN JUAN	Association	11	7	7	14	04/17/1995	PO BOX 1536	FRIDAY HARBOR	WA	98250
04543	BUNGER WATER SYSTEM #2	B	PIERCE	Private	12	3	3	4	05/02/1995	PO BOX 1033	GRAHAM	WA	98338
04545	TRILLIUM PLACE COMM WATER	B	ISLAND	Association	12	4	4	4	05/05/1995	674 TRILLIUM PLACE	CAMANO ISLAND	WA	98282
04547	B AND C WOODS CREEK	B	SNOHOMISH	Private	8	3	3	4	05/09/1995	12614 WOODS CREEK RD	MONROE	WA	98272
04548	ENNIS-FENN WATER SYSTEM	B	PIERCE	Private	13	5	5	0	05/24/1995	PO BOX 41	WAUNA	WA	98395
04549	CROWELL WATER SYSTEM	B	KING	Private	8	3	3	0	05/23/1995	5015 HEATHER AVE. S.E.	AUBURN	WA	98002
04552	STRAWBERRY	B	KING	Private	5	2	2	0	05/25/1995	1051 HARDING ST	ENUMCLAW	WA	98022
04554	MELHART	B	SNOHOMISH	Private	7	3	3	0	11/15/1993	14627 387TH AVE SE	GOLD BAR	WA	98251
04555	"CAMPBELL, E WATER SYSTEM"	B	KING	Private	9	3	3	3	05/24/1995	18949 MT. VIEW ROAD	DUVALL	WA	98019
04559	NINE MILE FALLS COMMUNITY CHURCH	B	SPOKANE	Private	0	0	2	2	06/13/1995	N 13723 RED FIR LANE	NINE MILE FALLS	WA	99026
04560	HOWARDS END E-1 WATER SYSTEM	B	KITTITAS	Private	2	2	2	2	06/13/1994	2861 HOWARD RD	ELLENSBURG	WA	98926
04561	JOHNSON SHORT PLAT	B	OKANOGAN	Association	8	4	4	4	06/13/1995	32 APPLE MEADOW DR	TONASKET	WA	98855
04562	H.D.L. WATER SYSTEM	B	YAKIMA	Private	8	2	2	2	06/13/1995	2200 N  WENAS ROAD	SELAH	WA	98942
04563	HIGHLANDS WATER SYSTEM	B	SAN JUAN	Private	8	3	3	0	10/26/1994	PO BOX 4314	ROCHE HARBOR	WA	98250
04564	ADAIR HOMES	B	THURSTON	Investor	3	1	1	0	01/01/1981	2303 93RD AVE SW	OLYMPIA	WA	98502
04568	RIM WATER CORP	B	LEWIS	Private	11	4	4	0	06/26/1995	PO BOX 393	SILVER CREEK	WA	98585
04569	MEADOWS	B	LEWIS	Private	24	10	10	4	11/01/2011	116 FIR HOLLOW ROAD	CHEHALIS	WA	98532
04570	EASTRIDGE #2 - 347	B	LEWIS	Special District	24	6	6	0	05/18/1995	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
04573	BAILEY WAREHOUSES	B	THURSTON	Investor	0	0	2	0	05/17/1995	1524 MAGNOLIA ST SE	LACEY	WA	98503
04574	COTTAGE GROVE	B	THURSTON	Association	18	4	4	6	01/10/1995	9014 HUNTER PT RD NW	OLYMPIA	WA	98502
04575	SUNRISE RIDGE 2	B	THURSTON	Association	13	5	5	6	05/04/1995	7030 SUNRISE RIDGE LN NW	OLYMPIA	WA	98502
04577	DONOHUE LATHROP WELL	B	THURSTON	Investor	20	8	8	0	12/01/1980	6247 54TH SE	LACEY	WA	98503
04578	ROSE WATER SYSTEM	B	OKANOGAN	Private	15	6	6	6	06/19/1995	PO BOX 12	RIVERSIDE	WA	98849
04579	WERT WATER SYSTEM	B	WALLA WALLA	Private	3	2	2	2	06/19/1995	3836 PRANGER RD	WALLA WALLA	WA	99362
04580	SADDLE ROAD WATER SYSTEM	B	SAN JUAN	Association	2	3	3	6	06/27/1996	30 SADDLE ROAD	FRIDAY HARBOR	WA	98250
04581	HIGHLAND ARTESIAN COMMUNITY WELL	B	YAKIMA	Private	8	3	3	3	06/19/1995	14404 N  WENAS RD	SELAH	WA	98942
04583	ALL LOG WATER	B	KING	Private	10	5	5	0	06/01/1995	13380 244 LANE SE	ISSAQUAH	WA	98027
04586	GARDNER WATER	B	LEWIS	Private	15	5	5	0	05/31/1995	151 VERNON RD	CHEHALIS	WA	98532
04587	"LAYTON, HARRY"	B	LEWIS	Private	9	2	2	0	05/31/1995	369 AVERY RD  E	CHEHALIS	WA	98532
04588	RAINEY CREEK  MHP	B	LEWIS	Private	12	6	6	0	05/31/1995	262 SAVIO RD	GLENOMA	WA	98336
04589	TELLA LANE	B	LEWIS	Private	12	6	6	0	05/18/1995	PO BOX 765	NAPAVINE	WA	98565
04590	"DRAGLAND, J"	B	KING	Investor	10	4	4	0	01/01/1980	18922 SE 237TH	KENT	WA	98031
04591	WATER HOLE	B	MASON	Private	7	3	3	5	04/01/1995	PO BOX 2962	BELFARE	WA	98528
04594	DOUGLAS WATER	B	KITSAP	Private	4	3	3	5	07/17/1995	6020 EAGLE HARBOR DR	BAINBRIDGE ISLAND	WA	98110
04596	VICTOR	B	MASON	Private	18	6	6	0	10/10/1995	E 198 VICTOR ROAD	BELFAIR	WA	98528
04597	EAST SUN WATER ASSOCIATION	B	ISLAND	Association	12	6	6	5	08/09/1995	2815 KAYAK VIEW PL	CAMANO ISLAND	WA	98282
04598	KRUSE PLACE WELL	B	YAKIMA	Investor	9	2	2	0	06/22/1995	PO BOX 419	SUNNYSIDE	WA	98944
04599	TULLOCH WATER SYSTEM	B	ISLAND	Association	18	6	6	7	08/09/1995	PO BOX 59	GREENBANK	WA	98253
04602	ZARAGOSA WATER	B	YAKIMA	Private	8	3	3	3	06/22/1995	2321 ST RT. 241	SUNNYSIDE	WA	98944046
04603	CASHMERE HEIGHTS B SYSTEM	B	CHELAN	Private	9	3	3	3	06/22/1995	PO BOX 190	DRYDEN	WA	98821
04604	AVERY	B	KITSAP	Private	10	8	8	9	02/22/1995	2025 NE MANX LN	POULSBO	WA	98370
04606	SHADOWLANDS I	B	KITSAP	Investor	14	6	6	6	06/19/1995	PO BOX 1625	POULSBO	WA	98370
04607	JENN S WAY	B	MASON	Private	14	8	8	9	11/29/1993	820 JENNS WAY	UNION	WA	98592
04608	KESSLER WATER SUPPLY	B	THURSTON	Investor	12	4	4	0	06/20/1995	6720 MARVIN RD NE	OLYMPIA	WA	98516
04609	KNUDTSON #2	B	THURSTON	Private	3	1	2	0	06/12/1995	1212 EDISON ST  N E	OLYMPIA	WA	98506
04612	"FORTENBURY, TIM"	B	SKAMANIA	Private	4	2	2	0	07/18/1995	62 TINY DR	SKAMANIA	WA	98648
04613	FRAGARIA WOODS #1	B	KITSAP	Investor	16	6	6	6	07/18/1995	PO BOX 336	GIG HARBOR	WA	98335-0336
04614	FRAGARIA WOODS #2	B	KITSAP	Investor	12	5	5	5	07/18/1995	PO BOX 336	GIG HARBOR	WA	98335-0336
04615	CANTU WELL	B	GRANT	Private	8	2	2	2	06/26/1995	4941 ALMA RD NE	MOSES LAKE	WA	98837
04616	NIOSI WATER SYSTEM	B	PIERCE	Investor	9	3	3	3	06/02/1995	35306 78TH AVE E	EATONVILLE	WA	98328
04617	PENTECOST WATER SYSTEM	B	PIERCE	Private	6	2	2	2	06/19/1995	33018 3RD AVE E	ROY	WA	98580
04618	LITTLE SQUIRT	B	THURSTON	Private	8	3	3	0	07/18/1995	6144 GULL HARBOR DR NE	OLYMPIA	WA	98506
04619	CHEWUCH RIVER GUEST HOUSE	B	OKANOGAN	Investor	0	0	1	1	06/27/1995	PO BOX 512	WINTHROP	WA	98862
04620	"ARY, WILMA WATER SYSTEM"	B	GRANT	Private	4	2	2	0	07/11/1995	2346 ROAD 20 NE	SOAP LAKE	WA	98851
04621	HUNT MOBILE HOMES	B	CLALLAM	Investor	0	0	1	1	06/27/1995	259335 HWY 101	SEQUIM	WA	98382
04622	NORTH TERRA VISTA	B	YAKIMA	Private	13	5	5	5	07/05/1995	3107 MOUNTAIN VIEW AVE	YAKIMA	WA	98901
04623	FLARRY WATER SYSTEM	B	WHATCOM	Private	2	3	3	4	07/05/1995	1441 W SMITH RD	FERNDALE	WA	98248
04624	EAST OLYMPIA MOBILE HOME PARK	B	THURSTON	Investor	21	9	9	0	01/01/1981	4331 87TH AVE SE	OLYMPIA	WA	98501
04626	SATSOP	B	GRAYS HARBOR	Private	0	0	4	4	08/04/1995	11306 62ND AVE E	PUYALLUP	WA	98373
04631	GHELARDUCCI & WILLIAMS	B	CLALLAM	Private	4	2	2	0	07/05/1995	97 EAST BEACH RD	PORT ANGELES	WA	98363
04632	MATA - LINDA LANE WATER SYSTEM	B	ADAMS	Private	6	3	3	4	07/10/1995	210 HOGBACK RD	CONNELL	WA	99326
04633	"THOMPSON, BRENT"	B	YAKIMA	Private	10	4	4	4	05/22/1995	2751 SPEYER ROAD	SELAH	WA	98942
04634	"BURNAM, NORMA CAMPGROUND"	B	KITTITAS	Investor	4	2	3	0	07/10/1995	PO BOX 972	ELLENSBURG	WA	98926
04635	GABBARD S WELL	B	YAKIMA	Private	4	2	3	2	07/10/1995	220 JOHNSON RD	SELAH	WA	98942
04636	CAMAS LANE	B	KITSAP	Association	24	9	9	9	08/03/1995	PO BOX 123	PORT ORCHARD	WA	98366
